Metric: | MAE	| RMSE	
Avg:	0.4385	1.3671
Min:	0.4052	1.3070

==================================
Detailed results for 50 epochs:
0.7714	2.0153
0.7088	1.9349
0.6329	1.8107
0.5861	1.6708
0.5366	1.5105
0.4888	1.4039
0.4605	1.3783
0.4464	1.3637
0.4425	1.3493
0.4343	1.3431
0.4275	1.3381
0.4229	1.3346
0.4234	1.3313
0.4187	1.3279
0.4169	1.3249
0.4165	1.3220
0.4160	1.3206
0.4154	1.3184
0.4136	1.3168
0.4109	1.3164
0.4106	1.3157
0.4105	1.3137
0.4114	1.3134
0.4102	1.3121
0.4103	1.3135
0.4079	1.3136
0.4082	1.3100
0.4106	1.3113
0.4075	1.3140
0.4073	1.3115
0.4078	1.3111
0.4073	1.3104
0.4055	1.3128
0.4052	1.3101
0.4078	1.3111
0.4060	1.3089
0.4069	1.3085
0.4064	1.3099
0.4089	1.3082
0.4067	1.3106
0.4083	1.3094
0.4064	1.3104
0.4066	1.3094
0.4060	1.3102
0.4063	1.3089
0.4093	1.3094
0.4084	1.3070
0.4065	1.3104
0.4075	1.3099
0.4058	1.3096
