Metric: | MAE	| RMSE	
Avg:	11.7360	41.3617
Min:	10.7147	38.0351

==================================
Detailed results for 50 rounds:
17.1778	55.4439
15.5577	51.4026
14.7792	49.7592
14.1741	48.4366
13.6317	46.8241
13.2045	45.7861
12.7757	44.5657
12.5526	44.0365
12.4916	43.9138
12.2989	43.2617
12.1621	43.0535
12.0383	42.6808
11.9733	42.3959
11.8831	42.2940
11.8393	41.9062
11.7552	41.5381
11.7357	41.4618
11.6574	41.3294
11.5491	41.0414
11.5262	41.1560
11.5535	41.0565
11.3498	40.4371
11.3499	40.2601
11.3060	40.1590
11.2823	40.1999
11.2178	39.7978
11.1713	39.8073
11.1937	39.7122
11.1701	39.6479
11.1021	39.8657
11.0885	39.6607
10.9806	39.3513
10.9949	39.3795
10.9329	39.1425
11.0261	39.3044
10.9373	38.9298
10.9011	38.8985
10.8736	38.9929
10.8807	38.7430
10.8583	38.7467
10.8356	38.6984
10.8277	38.4840
10.8230	38.3989
10.7999	38.3171
10.8015	38.5476
10.7751	38.5010
10.7811	38.2850
10.7870	38.3084
10.7147	38.1303
10.7208	38.0351
