Metric: | MAE	| RMSE	
Avg:	0.3721	1.2700
Min:	0.3520	1.2087

==================================
Detailed results for 50 epochs:
0.6062	1.7421
0.4475	1.3649
0.4136	1.3252
0.3989	1.3097
0.3909	1.3039
0.3856	1.2968
0.3825	1.2925
0.3825	1.2905
0.3762	1.2880
0.3740	1.2874
0.3726	1.2866
0.3705	1.2825
0.3713	1.2783
0.3697	1.2802
0.3686	1.2782
0.3686	1.2746
0.3678	1.2736
0.3670	1.2720
0.3661	1.2706
0.3668	1.2669
0.3647	1.2672
0.3644	1.2667
0.3646	1.2665
0.3639	1.2628
0.3648	1.2599
0.3615	1.2610
0.3619	1.2588
0.3632	1.2546
0.3589	1.2571
0.3608	1.2527
0.3616	1.2496
0.3604	1.2488
0.3599	1.2469
0.3601	1.2429
0.3623	1.2427
0.3577	1.2410
0.3571	1.2397
0.3566	1.2371
0.3558	1.2367
0.3582	1.2329
0.3535	1.2327
0.3555	1.2289
0.3546	1.2268
0.3520	1.2262
0.3521	1.2234
0.3529	1.2196
0.3522	1.2181
0.3584	1.2125
0.3526	1.2139
0.3545	1.2087
