Metric: | MAE	| RMSE	
Avg:	12.1594	42.7789
Min:	11.2078	39.6663

==================================
Detailed results for 50 rounds:
18.5485	60.5164
16.1551	52.9224
15.2154	50.9762
14.6283	49.6757
14.2020	48.7823
13.8229	47.6262
13.4475	46.9002
13.0939	45.6527
12.8370	45.2039
12.7294	44.9174
12.6717	44.9709
12.4235	44.1651
12.4208	44.0630
12.3628	44.1597
12.1839	43.5692
12.0824	43.5263
11.9555	42.9657
12.0010	42.6641
11.8353	42.3998
11.8021	42.3019
11.7171	42.0104
11.7190	41.9335
11.6083	41.6039
11.5424	41.1596
11.5359	41.1643
11.5944	40.8421
11.4481	40.7406
11.4293	40.6649
11.4262	40.7238
11.3825	40.3160
11.4245	40.2870
11.3405	40.2448
11.3611	40.3090
11.3623	40.0281
11.3392	40.3423
11.3011	39.9232
11.2664	39.9862
11.3215	40.2386
11.3218	39.8296
11.3576	40.1980
11.2406	39.6913
11.3520	40.0034
11.2849	39.9246
11.2313	39.6663
11.2616	40.0641
11.2573	39.6860
11.2078	39.6793
11.4217	40.0883
11.2238	39.8218
11.2703	39.8126
