Metric: | MAE	| RMSE	
Avg:	0.3825	1.2910
Min:	0.3633	1.2387

==================================
Detailed results for 50 epochs:
0.6289	1.8058
0.4811	1.3987
0.4242	1.3390
0.4071	1.3226
0.3990	1.3131
0.3939	1.3057
0.3909	1.3021
0.3877	1.3008
0.3884	1.2944
0.3838	1.2964
0.3831	1.2926
0.3812	1.2937
0.3809	1.2924
0.3792	1.2919
0.3787	1.2889
0.3774	1.2879
0.3776	1.2886
0.3771	1.2880
0.3754	1.2867
0.3764	1.2853
0.3725	1.2866
0.3743	1.2843
0.3749	1.2830
0.3727	1.2837
0.3721	1.2813
0.3719	1.2833
0.3718	1.2774
0.3712	1.2782
0.3702	1.2779
0.3697	1.2766
0.3706	1.2733
0.3698	1.2746
0.3723	1.2700
0.3667	1.2727
0.3680	1.2695
0.3693	1.2676
0.3675	1.2663
0.3668	1.2637
0.3653	1.2629
0.3676	1.2582
0.3670	1.2575
0.3666	1.2533
0.3640	1.2543
0.3668	1.2504
0.3647	1.2515
0.3641	1.2475
0.3663	1.2463
0.3633	1.2444
0.3644	1.2412
0.3634	1.2387
